,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
998,지커넥트,일광신도시 비스타동원2차,8,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
999,지커넥트,일광신도시 비스타동원2차,9,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1000,지커넥트,일광신도시 비스타동원2차,10,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1001,지커넥트,일광신도시 비스타동원2차,11,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1002,지커넥트,일광신도시 비스타동원2차,12,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1003,지커넥트,일광신도시 비스타동원2차,13,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1004,지커넥트,일광신도시 비스타동원2차,14,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1005,지커넥트,일광신도시 비스타동원2차,15,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1006,지커넥트,일광신도시 비스타동원2차,16,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1007,지커넥트,일광신도시 비스타동원2차,17,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1008,지커넥트,일광신도시 비스타동원2차,18,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1009,지커넥트,일광신도시 비스타동원2차,19,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1010,지커넥트,일광신도시 비스타동원2차,20,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1011,지커넥트,일광신도시 비스타동원2차,21,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1012,지커넥트,일광신도시 비스타동원2차,22,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1013,지커넥트,일광신도시 비스타동원2차,23,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1014,지커넥트,일광신도시 비스타동원2차,24,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1015,지커넥트,일광신도시 비스타동원2차,25,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1016,지커넥트,일광신도시 비스타동원2차,26,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1017,지커넥트,일광신도시 비스타동원2차,27,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1018,지커넥트,일광신도시 비스타동원2차,28,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1019,지커넥트,일광신도시 비스타동원2차,29,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1020,지커넥트,일광신도시 비스타동원2차,30,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1021,지커넥트,일광신도시 비스타동원2차,31,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1022,지커넥트,일광신도시 비스타동원2차,32,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1023,지커넥트,일광신도시 비스타동원2차,33,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1024,지커넥트,일광신도시 비스타동원2차,34,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1025,지커넥트,일광신도시 비스타동원2차,35,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1026,지커넥트,일광신도시 비스타동원2차,36,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1027,지커넥트,일광신도시 비스타동원2차,37,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1028,지커넥트,일광신도시 비스타동원2차,38,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1029,지커넥트,일광신도시 비스타동원2차,39,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1030,지커넥트,일광신도시 비스타동원2차,40,AC완속,부산광역시,기장군,부산광역시 기장군 일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차),거주자외 출입제한,일광읍 해송1로 33일광신도시 비스타동원2차(동원 2차)
1031,지커넥트,장전현대2차아파트,1,AC완속,부산광역시,금정구,"부산광역시 금정구 금강로279번길 61(장전동, 현대2차아파트)(269-3 현대2차아파트)",거주자외 출입제한,"금강로279번길 61(장전동, 현대2차아파트)(269-3 현대2차아파트)"
1032,지커넥트,장전현대2차아파트,2,AC완속,부산광역시,금정구,"부산광역시 금정구 금강로279번길 61(장전동, 현대2차아파트)(269-3 현대2차아파트)",거주자외 출입제한,"금강로279번길 61(장전동, 현대2차아파트)(269-3 현대2차아파트)"
1033,지커넥트,정관동일스위트3차아파트,1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차),거주자외 출입제한,정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차)
1034,지커넥트,정관동일스위트3차아파트,2,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차),거주자외 출입제한,정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차)
1035,지커넥트,정관동일스위트3차아파트,3,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차),거주자외 출입제한,정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차)
1036,지커넥트,정관동일스위트3차아파트,4,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차),거주자외 출입제한,정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차)
1037,지커넥트,정관동일스위트3차아파트,5,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차),거주자외 출입제한,정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차)
1038,지커넥트,정관동일스위트3차아파트,6,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차),거주자외 출입제한,정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차)
1039,지커넥트,정관동일스위트3차아파트,7,DC차데모+DC콤보,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차),거주자외 출입제한,정관읍 모전1길 9(정관동일스위트3차)(728 정관동일스위트3차)
1040,지커넥트,정관신동아파밀리에,1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관5로 75정관신동아파밀리에(정관 신동아파밀리에),거주자외 출입제한,정관읍 정관5로 75정관신동아파밀리에(정관 신동아파밀리에)
